random_seed,AMM_fee,BA_fee,DA_fee,FX_fee,IMPROVED_AMM_fee,IMPROVED_BA_fee,IMPROVED_DA_fee,IMPROVED_FX_fee,IMPROVED_OB_fee,OB_fee
984,26.08,22.22,16.24,18.47,26.08,22.22,16.24,18.49,32.13,32.13
985,26.3,21.28,17.26,18.72,26.3,21.28,17.26,18.72,32.41,32.41
986,25.24,21.18,17.29,18.7,25.24,21.18,17.29,18.7,32.32,32.32
987,27.04,22.63,15.88,18.14,27.04,22.63,15.88,18.14,31.96,31.96
988,25.78,20.92,16.47,18.22,25.78,20.92,16.47,18.23,31.98,31.98
989,27.89,20.85,16.71,18.26,27.89,20.85,16.71,18.26,31.92,31.92
99,27.09,21.5,16.92,18.82,27.09,21.5,16.92,18.82,32.34,32.34
990,26.07,20.54,16.84,18.45,26.07,20.54,16.84,18.46,31.92,31.92
991,26.55,24.0,13.65,18.54,26.55,24.0,13.65,18.54,32.27,32.27
992,26.48,22.37,22.8,18.65,26.48,22.37,22.8,18.65,32.25,32.25
993,27.99,21.96,15.89,18.38,27.99,21.96,15.89,18.38,31.86,31.86
994,28.15,22.47,16.97,18.67,28.15,22.47,16.97,18.69,32.23,32.23
995,27.62,22.26,16.61,18.51,27.62,22.26,16.61,18.52,32.12,32.12
996,25.31,22.09,23.65,18.62,25.31,22.09,23.65,18.62,32.34,32.34
997,27.11,22.51,16.24,18.5,27.11,22.51,16.24,18.51,32.18,32.18
998,23.93,19.79,16.6,18.19,23.93,19.79,16.6,18.19,31.69,31.69
999,25.2,21.33,16.52,18.62,25.2,21.33,16.52,18.62,32.23,32.23
